,TCGA-02-0003,TCGA-02-0033,TCGA-02-0047,TCGA-02-0055,TCGA-02-2466,TCGA-02-2470,TCGA-02-2483,TCGA-02-2485,TCGA-02-2486,TCGA-06-0119,TCGA-06-0122,TCGA-06-0124,TCGA-06-0125,TCGA-06-0126,TCGA-06-0128,TCGA-06-0129,TCGA-06-0130,TCGA-06-0132,TCGA-06-0137,TCGA-06-0140,TCGA-06-0141,TCGA-06-0142,TCGA-06-0145,TCGA-06-0151,TCGA-06-0152,TCGA-06-0154,TCGA-06-0155,TCGA-06-0157,TCGA-06-0158,TCGA-06-0166,TCGA-06-0168,TCGA-06-0169,TCGA-06-0171,TCGA-06-0173,TCGA-06-0174,TCGA-06-0184,TCGA-06-0185,TCGA-06-0187,TCGA-06-0188,TCGA-06-0189,TCGA-06-0190,TCGA-06-0192,TCGA-06-0195,TCGA-06-0209,TCGA-06-0210,TCGA-06-0211,TCGA-06-0213,TCGA-06-0214,TCGA-06-0216,TCGA-06-0219,TCGA-06-0221,TCGA-06-0237,TCGA-06-0238,TCGA-06-0241,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0648,TCGA-06-0649,TCGA-06-0650,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0875,TCGA-06-0876,TCGA-06-0877,TCGA-06-0878,TCGA-06-0879,TCGA-06-0881,TCGA-06-0882,TCGA-06-0939,TCGA-06-1084,TCGA-06-1087,TCGA-06-1800,TCGA-06-1801,TCGA-06-1802,TCGA-06-1804,TCGA-06-1805,TCGA-06-1806,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2563,TCGA-06-2564,TCGA-06-2565,TCGA-06-2566,TCGA-06-2567,TCGA-06-2569,TCGA-06-2570,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5413,TCGA-06-5414,TCGA-06-5415,TCGA-06-5416,TCGA-06-5417,TCGA-06-5418,TCGA-06-5856,TCGA-06-5858,TCGA-06-5859,TCGA-06-6388,TCGA-06-6389,TCGA-06-6390,TCGA-06-6391,TCGA-06-6693,TCGA-06-6694,TCGA-06-6695,TCGA-06-6697,TCGA-06-6698,TCGA-06-6699,TCGA-06-6700,TCGA-06-6701,TCGA-06-A5U0,TCGA-06-A5U1,TCGA-06-A6S0,TCGA-06-A6S1,TCGA-06-A7TK,TCGA-06-A7TL,TCGA-08-0386,TCGA-12-0615,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0656,TCGA-12-0657,TCGA-12-0662,TCGA-12-0670,TCGA-12-0688,TCGA-12-0691,TCGA-12-0692,TCGA-12-0707,TCGA-12-0773,TCGA-12-0775,TCGA-12-0778,TCGA-12-0818,TCGA-12-0819,TCGA-12-0820,TCGA-12-0821,TCGA-12-0822,TCGA-12-0826,TCGA-12-0827,TCGA-12-0828,TCGA-12-0829,TCGA-12-1088,TCGA-12-1089,TCGA-12-1092,TCGA-12-1093,TCGA-12-1597,TCGA-12-1598,TCGA-12-1599,TCGA-12-1600,TCGA-12-1602,TCGA-12-3644,TCGA-12-3646,TCGA-12-3648,TCGA-12-3649,TCGA-12-3650,TCGA-12-3651,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-12-5301,TCGA-14-0736,TCGA-14-0740,TCGA-14-0781,TCGA-14-0786,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0812,TCGA-14-0813,TCGA-14-0817,TCGA-14-0862,TCGA-14-0865,TCGA-14-0866,TCGA-14-0867,TCGA-14-0871,TCGA-14-1034,TCGA-14-1037,TCGA-14-1043,TCGA-14-1395,TCGA-14-1396,TCGA-14-1450,TCGA-14-1451,TCGA-14-1453,TCGA-14-1455,TCGA-14-1456,TCGA-14-1458,TCGA-14-1794,TCGA-14-1795,TCGA-14-1821,TCGA-14-1823,TCGA-14-1825,TCGA-14-1827,TCGA-14-1829,TCGA-14-2554,TCGA-14-3476,TCGA-14-3477,TCGA-14-4157,TCGA-15-0742,TCGA-15-1446,TCGA-16-0846,TCGA-16-0848,TCGA-16-0849,TCGA-16-0850,TCGA-16-0861,TCGA-16-1045,TCGA-16-1048,TCGA-16-1460,TCGA-19-0957,TCGA-19-1385,TCGA-19-1386,TCGA-19-1387,TCGA-19-1388,TCGA-19-1389,TCGA-19-1390,TCGA-19-1786,TCGA-19-1787,TCGA-19-1788,TCGA-19-1789,TCGA-19-1790,TCGA-19-1791,TCGA-19-2619,TCGA-19-2620,TCGA-19-2621,TCGA-19-2623,TCGA-19-2624,TCGA-19-2625,TCGA-19-2629,TCGA-19-2631,TCGA-19-4065,TCGA-19-4068,TCGA-19-5947,TCGA-19-5950,TCGA-19-5951,TCGA-19-5952,TCGA-19-5953,TCGA-19-5954,TCGA-19-5955,TCGA-19-5956,TCGA-19-5958,TCGA-19-5959,TCGA-19-5960,TCGA-19-A60I,TCGA-19-A6J4,TCGA-19-A6J5,TCGA-26-1439,TCGA-26-1442,TCGA-26-1799,TCGA-26-5132,TCGA-26-5133,TCGA-26-5134,TCGA-26-5135,TCGA-26-5136,TCGA-26-5139,TCGA-26-6173,TCGA-26-6174,TCGA-26-A7UX,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1833,TCGA-27-1834,TCGA-27-1835,TCGA-27-1836,TCGA-27-1837,TCGA-27-1838,TCGA-27-2518,TCGA-27-2519,TCGA-27-2521,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2527,TCGA-27-2528,TCGA-28-1745,TCGA-28-1746,TCGA-28-1747,TCGA-28-1749,TCGA-28-1750,TCGA-28-1751,TCGA-28-1752,TCGA-28-1753,TCGA-28-1755,TCGA-28-1757,TCGA-28-1760,TCGA-28-2499,TCGA-28-2501,TCGA-28-2502,TCGA-28-2506,TCGA-28-2509,TCGA-28-2510,TCGA-28-2513,TCGA-28-2514,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5209,TCGA-28-5211,TCGA-28-5213,TCGA-28-5214,TCGA-28-5215,TCGA-28-5216,TCGA-28-5218,TCGA-28-5219,TCGA-28-5220,TCGA-28-6450,TCGA-32-1970,TCGA-32-1976,TCGA-32-1977,TCGA-32-1979,TCGA-32-1980,TCGA-32-1982,TCGA-32-1986,TCGA-32-1991,TCGA-32-2491,TCGA-32-2494,TCGA-32-2495,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2634,TCGA-32-2638,TCGA-32-4208,TCGA-32-4209,TCGA-32-4210,TCGA-32-4211,TCGA-32-4213,TCGA-32-4719,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-2573,TCGA-41-2575,TCGA-41-3392,TCGA-41-3393,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-41-6646,TCGA-4W-AA9R,TCGA-4W-AA9S,TCGA-4W-AA9T,TCGA-74-6573,TCGA-74-6575,TCGA-74-6577,TCGA-74-6578,TCGA-74-6581,TCGA-74-6584,TCGA-76-4925,TCGA-76-4926,TCGA-76-4927,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931,TCGA-76-4932,TCGA-76-4934,TCGA-76-4935,TCGA-76-6191,TCGA-76-6192,TCGA-76-6193,TCGA-76-6280,TCGA-76-6282,TCGA-76-6283,TCGA-76-6285,TCGA-76-6286,TCGA-76-6656,TCGA-76-6657,TCGA-76-6660,TCGA-76-6661,TCGA-76-6662,TCGA-76-6663,TCGA-76-6664,TCGA-81-5910,TCGA-81-5911,TCGA-87-5896,TCGA-OX-A56R,TCGA-RR-A6KA,TCGA-RR-A6KB,TCGA-RR-A6KC
TCGA-02-0003,1.0,0.9473684210526315,0.9,0.16666666666666666,0.8421052631578947,0.85,0.95,0.9375,0.9473684210526315,0.1,0.125,0.85,0.8095238095238095,0.10526315789473684,0.8888888888888888,0.9411764705882353,0.16666666666666666,0.8,0.05555555555555555,0.8235294117647058,0.8333333333333334,0.8333333333333334,0.058823529411764705,0.85,0.8,0.85,0.1111111111111111,0.047619047619047616,0.85,0.9444444444444444,0.9333333333333333,0.8095238095238095,0.1875,0.8,0.8333333333333334,0.9444444444444444,0.05263157894736842,0.875,0.2777777777777778,1.0,0.23529411764705882,0.7777777777777778,0.2631578947368421,0.05263157894736842,0.75,0.85,0.9411764705882353,0.8,0.14285714285714285,0.8095238095238095,0.17647058823529413,0.9333333333333333,0.875,0.8888888888888888,0.8666666666666667,0.8,0.8181818181818182,0.09523809523809523,0.8947368421052632,0.9333333333333333,0.11764705882352941,0.2,0.0,0.3333333333333333,0.125,0.9473684210526315,0.8,0.9375,1.0,0.08695652173913043,0.8333333333333334,0.09523809523809523,0.125,0.18181818181818182,0.05263157894736842,0.0,0.8235294117647058,0.3,0.0,0.0,0.8421052631578947,0.0,0.8,1.0,0.8235294117647058,0.9444444444444444,0.1111111111111111,0.11764705882352941,0.7777777777777778,0.1,0.8125,0.0,0.9523809523809523,0.9444444444444444,0.95,0.8333333333333334,0.9,0.95,0.8666666666666667,0.058823529411764705,0.8666666666666667,0.125,0.10526315789473684,0.95,0.9,0.9444444444444444,0.3684210526315789,0.9411764705882353,0.8,0.9375,0.05263157894736842,0.8,0.7894736842105263,0.9444444444444444,0.7894736842105263,0.05263157894736842,0.9473684210526315,0.8888888888888888,0.8947368421052632,1.0,0.95,0.8095238095238095,0.3333333333333333,0.8421052631578947,0.7777777777777778,1.0,0.8125,0.875,0.26666666666666666,0.9473684210526315,0.9523809523809523,0.17647058823529413,0.9411764705882353,0.8947368421052632,0.8181818181818182,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.17647058823529413,0.23809523809523808,0.0,0.0,0.0,0.85,0.05,0.4090909090909091,0.2631578947368421,0.5294117647058824,0.8888888888888888,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0625,0.8947368421052632,0.08695652173913043,0.8888888888888888,0.8,0.0,0.1,0.8333333333333334,0.1,0.8235294117647058,0.8181818181818182,0.85,0.7857142857142857,0.0625,0.7647058823529411,0.9411764705882353,0.7368421052631579,0.8947368421052632,0.9090909090909091,0.7894736842105263,0.7777777777777778,0.8,0.8,0.8947368421052632,0.07692307692307693,0.19047619047619047,0.8421052631578947,0.10526315789473684,0.0,0.05555555555555555,1.0,0.2631578947368421,0.7777777777777778,0.8,0.9444444444444444,0.0,0.8823529411764706,0.7857142857142857,0.21052631578947367,0.8095238095238095,0.9411764705882353,0.0,0.0,0.0,0.95,0.09090909090909091,0.0625,0.7333333333333333,0.7894736842105263,0.1111111111111111,0.058823529411764705,0.8823529411764706,0.8235294117647058,0.8,0.0,0.9444444444444444,0.047619047619047616,0.75,0.9523809523809523,0.2,0.11764705882352941,0.8571428571428571,0.0,0.5555555555555556,0.0,0.0,0.6111111111111112,0.21052631578947367,0.0,0.10526315789473684,0.7777777777777778,0.0,0.0,0.7777777777777778,0.10526315789473684,0.8181818181818182,0.7894736842105263,0.9,0.0,0.7222222222222222,0.7894736842105263,0.9375,0.7058823529411765,0.22727272727272727,0.8181818181818182,0.7894736842105263,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.2222222222222222,0.8421052631578947,0.8421052631578947,0.25,0.0,0.1111111111111111,0.15789473684210525,0.16666666666666666,0.8823529411764706,0.0,1.0,0.8947368421052632,0.85,0.7619047619047619,0.5789473684210527,1.0,0.85,0.75,0.8888888888888888,0.25,0.9047619047619048,0.26666666666666666,0.8235294117647058,0.23809523809523808,0.8571428571428571,0.7647058823529411,0.85,1.0,0.7368421052631579,0.8235294117647058,0.8571428571428571,0.9047619047619048,0.8333333333333334,0.9375,0.9375,0.05263157894736842,0.9473684210526315,0.9473684210526315,0.1111111111111111,0.7222222222222222,0.8666666666666667,0.07692307692307693,0.8421052631578947,0.9545454545454546,0.75,0.0,0.7368421052631579,0.17647058823529413,0.15,0.0,0.0,0.8,0.1,0.9,0.0,0.9523809523809523,0.8947368421052632,0.05555555555555555,0.8947368421052632,0.058823529411764705,0.8421052631578947,0.8333333333333334,0.1,0.2857142857142857,0.058823529411764705,0.8888888888888888,1.0,0.2222222222222222,0.7777777777777778,0.05555555555555555,0.7894736842105263,0.875,0.3157894736842105,0.9333333333333333,0.9444444444444444,0.8666666666666667,0.05555555555555555,0.10526315789473684,0.8421052631578947,1.0,0.35294117647058826,0.1111111111111111,0.85,0.8125,0.0,0.0625,0.8260869565217391,0.9333333333333333,0.95,0.8,0.1,0.8421052631578947,0.0625,0.1111111111111111,0.7777777777777778,0.6666666666666666,0.09090909090909091,0.7894736842105263,0.1111111111111111,0.05555555555555555,0.7647058823529411,1.0,0.65,0.8,0.7894736842105263,0.8823529411764706,0.8571428571428571,0.2,1.0,0.11764705882352941,0.8888888888888888,0.8571428571428571,0.8095238095238095,0.8421052631578947,0.9411764705882353,0.058823529411764705,0.9047619047619048,0.7894736842105263,0.8666666666666667,0.058823529411764705,0.8421052631578947,1.0,0.8947368421052632,0.8571428571428571,0.8,1.0,0.9047619047619048,0.7647058823529411,0.95,0.7777777777777778,0.9473684210526315,0.8421052631578947,0.8095238095238095,0.1111111111111111,0.0625,0.3125,0.058823529411764705,0.95,0.17647058823529413,0.9375,0.8421052631578947,0.9411764705882353,0.8421052631578947,0.29411764705882354,0.9090909090909091
TCGA-02-0033,0.9473684210526315,1.0,0.85,0.21052631578947367,0.8181818181818182,0.8260869565217391,1.0,0.9,0.9090909090909091,0.047619047619047616,0.05555555555555555,0.8333333333333334,0.8,0.10526315789473684,0.9523809523809523,1.0,0.21052631578947367,0.7894736842105263,0.047619047619047616,0.8333333333333334,0.8333333333333334,0.85,0.0,0.8095238095238095,0.782608695652174,0.8181818181818182,0.15,0.0,0.8181818181818182,1.0,1.0,0.7727272727272727,0.15,0.7727272727272727,0.8,1.0,0.0,0.9444444444444444,0.3181818181818182,1.0,0.2631578947368421,0.7894736842105263,0.25,0.0,0.7272727272727273,0.8260869565217391,1.0,0.8235294117647058,0.18181818181818182,0.7727272727272727,0.23529411764705882,1.0,0.9473684210526315,0.9523809523809523,0.9411764705882353,0.8333333333333334,0.7916666666666666,0.043478260869565216,0.8636363636363636,1.0,0.047619047619047616,0.21739130434782608,0.0,0.2,0.058823529411764705,1.0,0.7619047619047619,1.0,1.0,0.041666666666666664,0.8181818181818182,0.043478260869565216,0.16666666666666666,0.13043478260869565,0.0,0.0,0.8636363636363636,0.21739130434782608,0.0,0.0,0.8095238095238095,0.0,0.8,0.9473684210526315,0.8947368421052632,0.9523809523809523,0.047619047619047616,0.05555555555555555,0.782608695652174,0.045454545454545456,0.8235294117647058,0.0,0.9166666666666666,0.9090909090909091,1.0,0.8095238095238095,0.8636363636363636,1.0,0.8888888888888888,0.0,0.8666666666666667,0.06666666666666667,0.045454545454545456,1.0,0.8636363636363636,0.8888888888888888,0.4,0.9,0.7619047619047619,1.0,0.045454545454545456,0.7619047619047619,0.7727272727272727,1.0,0.7727272727272727,0.0,1.0,0.9047619047619048,0.85,1.0,1.0,0.782608695652174,0.3125,0.8181818181818182,0.8181818181818182,1.0,0.8421052631578947,0.8421052631578947,0.2222222222222222,0.9545454545454546,0.9230769230769231,0.2,0.9,0.9565217391304348,0.8,0.85,0.9,0.7368421052631579,0.23529411764705882,0.21739130434782608,0.0,0.0,0.0,0.8260869565217391,0.0,0.34782608695652173,0.3157894736842105,0.45,0.9545454545454546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9545454545454546,0.04,0.9545454545454546,0.7894736842105263,0.0,0.043478260869565216,0.8,0.05,0.8235294117647058,0.8,0.8095238095238095,0.8125,0.0,0.7368421052631579,0.8947368421052632,0.7272727272727273,0.9565217391304348,0.9545454545454546,0.7727272727272727,0.7727272727272727,0.8095238095238095,0.7619047619047619,0.8571428571428571,0.13333333333333333,0.2608695652173913,0.7727272727272727,0.0,0.0,0.05,1.0,0.36363636363636365,0.7777777777777778,0.7727272727272727,1.0,0.0,0.8421052631578947,0.8888888888888888,0.14285714285714285,0.7916666666666666,1.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.1,0.5555555555555556,0.75,0.047619047619047616,0.0,0.9,0.7894736842105263,0.7142857142857143,0.0,1.0,0.08695652173913043,0.85,1.0,0.2222222222222222,0.05555555555555555,0.8181818181818182,0.0,0.3157894736842105,0.0,0.0,0.55,0.2,0.0,0.09090909090909091,0.8,0.0,0.0,0.8095238095238095,0.05263157894736842,0.75,0.8181818181818182,0.8636363636363636,0.0,0.9047619047619048,0.782608695652174,1.0,0.631578947368421,0.28,0.7916666666666666,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8260869565217391,0.14285714285714285,0.9090909090909091,0.8181818181818182,0.25,0.0,0.05,0.09090909090909091,0.19047619047619047,0.85,0.0,1.0,0.8571428571428571,0.9166666666666666,0.7391304347826086,0.5909090909090909,0.9473684210526315,0.8333333333333334,0.7142857142857143,0.95,0.2,0.9583333333333334,0.2,0.9130434782608695,0.20833333333333334,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.9523809523809523,0.7272727272727273,0.8,0.8947368421052632,0.9565217391304348,0.7894736842105263,1.0,1.0,0.0,1.0,1.0,0.047619047619047616,0.7,0.8235294117647058,0.0625,0.8095238095238095,1.0,0.72,0.0,0.8260869565217391,0.21052631578947367,0.13636363636363635,0.0,0.0,0.8,0.047619047619047616,0.9130434782608695,0.0,1.0,1.0,0.05,0.8571428571428571,0.0,0.8095238095238095,0.8,0.05,0.28,0.0,0.8636363636363636,1.0,0.2631578947368421,0.7368421052631579,0.043478260869565216,0.782608695652174,0.8421052631578947,0.2857142857142857,1.0,1.0,0.8421052631578947,0.047619047619047616,0.1,0.8,1.0,0.23809523809523808,0.047619047619047616,0.9090909090909091,0.7222222222222222,0.0,0.0,0.875,0.9411764705882353,1.0,0.7619047619047619,0.14285714285714285,0.8095238095238095,0.05555555555555555,0.05,0.8181818181818182,0.6666666666666666,0.04,0.8181818181818182,0.047619047619047616,0.0,0.7777777777777778,1.0,0.6666666666666666,0.7777777777777778,0.7619047619047619,0.9545454545454546,0.8260869565217391,0.23809523809523808,1.0,0.10526315789473684,0.9473684210526315,0.8421052631578947,0.8260869565217391,0.8181818181818182,1.0,0.0,0.9565217391304348,0.7619047619047619,0.8888888888888888,0.1,0.8260869565217391,1.0,0.9523809523809523,0.8947368421052632,0.8695652173913043,1.0,0.8571428571428571,0.75,1.0,0.7894736842105263,0.9090909090909091,0.8095238095238095,0.875,0.19047619047619047,0.05263157894736842,0.3333333333333333,0.0,1.0,0.09523809523809523,1.0,0.8181818181818182,1.0,0.7777777777777778,0.35,0.88
TCGA-02-0047,0.9,0.85,1.0,0.0,1.0,1.0,0.8421052631578947,0.9411764705882353,0.9473684210526315,0.21052631578947367,0.16666666666666666,1.0,1.0,0.1,0.8888888888888888,0.8333333333333334,0.05,1.0,0.1,1.0,1.0,0.95,0.16666666666666666,1.0,1.0,1.0,0.10526315789473684,0.13636363636363635,1.0,0.9,0.9285714285714286,1.0,0.058823529411764705,1.0,1.0,0.8333333333333334,0.17647058823529413,0.9473684210526315,0.10526315789473684,0.9473684210526315,0.05263157894736842,1.0,0.05555555555555555,0.15789473684210525,0.95,1.0,0.8888888888888888,0.9375,0.09523809523809523,1.0,0.0,0.9444444444444444,0.8888888888888888,0.9,0.8571428571428571,1.0,1.0,0.19047619047619047,1.0,0.8823529411764706,0.17647058823529413,0.045454545454545456,0.10526315789473684,0.45,0.2222222222222222,0.9,1.0,0.8888888888888888,0.9473684210526315,0.17391304347826086,1.0,0.19047619047619047,0.0,0.13636363636363635,0.14285714285714285,0.0,1.0,0.25,0.0,0.0,1.0,0.0,1.0,0.95,0.8947368421052632,0.8235294117647058,0.16666666666666666,0.23529411764705882,1.0,0.15789473684210525,0.9375,0.0,0.9545454545454546,0.95,0.85,1.0,0.9545454545454546,0.85,1.0,0.11764705882352941,1.0,0.17647058823529413,0.1,0.8636363636363636,1.0,0.9473684210526315,0.25,1.0,1.0,0.8823529411764706,0.15,0.8125,1.0,0.9,1.0,0.15789473684210525,0.8421052631578947,1.0,1.0,0.9444444444444444,0.9047619047619048,1.0,0.375,1.0,1.0,0.9444444444444444,1.0,1.0,0.375,0.85,0.9090909090909091,0.05,1.0,0.9047619047619048,1.0,1.0,0.9473684210526315,0.9444444444444444,0.06666666666666667,0.09523809523809523,0.0,0.0,0.0,1.0,0.047619047619047616,0.5,0.5,0.5789473684210527,0.9473684210526315,0.0,0.0,0.0,0.0,0.85,0.0,0.125,0.9,0.17391304347826086,0.9,1.0,0.0,0.15,1.0,0.15789473684210525,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.95,0.95,0.8571428571428571,1.0,1.0,1.0,0.9523809523809523,1.0,0.0,0.13636363636363635,0.95,0.19047619047619047,0.0,0.05,0.9523809523809523,0.1,1.0,1.0,0.8888888888888888,0.0,1.0,0.9285714285714286,0.1,1.0,0.8235294117647058,0.0,0.0,0.0,0.8571428571428571,0.19047619047619047,0.11764705882352941,0.7647058823529411,1.0,0.2222222222222222,0.11764705882352941,1.0,1.0,0.9473684210526315,0.0,0.8947368421052632,0.0,0.8125,0.8571428571428571,0.0,0.2,0.95,0.0,0.6111111111111112,0.0,0.0,0.75,0.21052631578947367,0.0,0.19047619047619047,1.0,0.0,0.0,1.0,0.1111111111111111,0.9565217391304348,1.0,0.95,0.0,0.6111111111111112,1.0,0.8235294117647058,0.8235294117647058,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,0.15789473684210525,0.9,1.0,0.045454545454545456,0.0,0.17647058823529413,0.15789473684210525,0.0,1.0,0.05555555555555555,0.8888888888888888,0.9473684210526315,0.9047619047619048,0.9090909090909091,0.7619047619047619,1.0,1.0,0.9523809523809523,0.8421052631578947,0.3125,0.8636363636363636,0.0625,0.8888888888888888,0.045454545454545456,1.0,1.0,1.0,1.0,0.95,1.0,0.9285714285714286,0.8260869565217391,1.0,0.8823529411764706,0.8235294117647058,0.16666666666666666,0.8571428571428571,0.8571428571428571,0.2,0.9444444444444444,1.0,0.07142857142857142,0.9473684210526315,0.8571428571428571,0.9047619047619048,0.0,0.7619047619047619,0.125,0.3157894736842105,0.0,0.0,1.0,0.13636363636363635,0.8571428571428571,0.0,0.8695652173913043,0.7894736842105263,0.15,1.0,0.15789473684210525,0.9473684210526315,1.0,0.21052631578947367,0.4090909090909091,0.05263157894736842,1.0,0.9473684210526315,0.05263157894736842,1.0,0.15789473684210525,1.0,1.0,0.23809523809523808,0.9411764705882353,0.8888888888888888,1.0,0.15789473684210525,0.1111111111111111,1.0,0.875,0.10526315789473684,0.21052631578947367,0.9047619047619048,0.9444444444444444,0.0,0.17647058823529413,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.8333333333333334,0.16666666666666666,1.0,0.15789473684210525,0.15789473684210525,1.0,0.9,0.6666666666666666,1.0,1.0,0.7894736842105263,1.0,0.0,0.9,0.2777777777777778,0.8333333333333334,1.0,1.0,1.0,0.8421052631578947,0.16666666666666666,0.8636363636363636,1.0,0.9333333333333333,0.10526315789473684,1.0,0.9375,0.9473684210526315,0.9375,0.9047619047619048,0.8947368421052632,0.95,0.9411764705882353,0.8333333333333334,1.0,0.8947368421052632,0.95,0.9545454545454546,0.0,0.125,0.125,0.11764705882352941,0.9047619047619048,0.15789473684210525,0.8333333333333334,1.0,0.85,0.9444444444444444,0.4117647058823529,0.9565217391304348
